Country,Competition,CompetitionType,Tier,League,Season,Date,Home,Away,Result,Score,Source
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-01,Aarhus GF,Odense BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-01,FC Midtjylland,AC Horsens,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-01,Lyngby BK,FC København,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-01,Randers FC,Hobro IK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-02,Brøndby IF,SønderjyskE,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,AC Horsens,Brøndby IF,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,Aalborg BK,Aarhus GF,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,FC København,Randers FC,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,FC Nordsjælland,FC Midtjylland,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,Hobro IK,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,Odense BK,Esbjerg fB,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-07,SønderjyskE,Silkeborg IF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-12,Esbjerg fB,Randers FC,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-13,Hobro IK,AC Horsens,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-14,Aalborg BK,FC Midtjylland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-14,Brøndby IF,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-14,FC Nordsjælland,FC København,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-14,SønderjyskE,Lyngby BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-15,Silkeborg IF,Odense BK,1-0,6-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-16,AC Horsens,Esbjerg fB,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-16,Randers FC,Hobro IK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-17,Aarhus GF,FC Nordsjælland,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-17,FC København,Aalborg BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-18,FC Midtjylland,Brøndby IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-18,Lyngby BK,Silkeborg IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-18,Odense BK,SønderjyskE,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-20,AC Horsens,Randers FC,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-20,Aalborg BK,FC Nordsjælland,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-21,Brøndby IF,FC København,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-21,Esbjerg fB,Hobro IK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-21,FC Midtjylland,Aarhus GF,0-1,3-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-21,Silkeborg IF,SønderjyskE,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-22,Lyngby BK,Odense BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-26,Aarhus GF,Aalborg BK,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-27,SønderjyskE,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-28,FC København,FC Midtjylland,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-28,FC Nordsjælland,Brøndby IF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-28,Hobro IK,Esbjerg fB,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-28,Randers FC,AC Horsens,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-06-29,Odense BK,Lyngby BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-03,Esbjerg fB,AC Horsens,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-04,Silkeborg IF,Lyngby BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-04,SønderjyskE,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-05,Aalborg BK,Brøndby IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-05,Aarhus GF,FC København,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-05,FC Nordsjælland,FC Midtjylland,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-05,Hobro IK,Randers FC,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-08,AC Horsens,Hobro IK,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-08,Lyngby BK,SønderjyskE,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-08,Odense BK,Silkeborg IF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-08,Randers FC,Esbjerg fB,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-09,Aalborg BK,Aarhus GF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-09,Brøndby IF,FC Nordsjælland,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-09,FC Midtjylland,FC København,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-11,Randers FC,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-12,Aarhus GF,FC Midtjylland,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-12,FC København,Brøndby IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-12,FC Nordsjælland,Aalborg BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-13,Hobro IK,Lyngby BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-17,FC Midtjylland,FC Nordsjælland,1-0,6-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-19,Brøndby IF,Aalborg BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-19,FC København,Aarhus GF,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-19,Odense BK,Randers FC,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-20,Lyngby BK,Hobro IK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-22,Brøndby IF,FC Midtjylland,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-22,FC Nordsjælland,Aarhus GF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-23,Aalborg BK,FC København,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-23,Odense BK,AC Horsens,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-26,AC Horsens,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2019/20,2020-07-29,Aarhus GF,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-11,SønderjyskE,FC Midtjylland,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-13,AC Horsens,Randers FC,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-13,Brøndby IF,FC Nordsjælland,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-13,Lyngby BK,Aalborg BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-13,Odense BK,FC København,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-14,Aarhus GF,Vejle BK,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-19,FC Midtjylland,Lyngby BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-20,FC København,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-20,Odense BK,FC Nordsjælland,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-20,Randers FC,Aarhus GF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-20,Vejle BK,SønderjyskE,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-21,Aalborg BK,AC Horsens,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-26,FC Midtjylland,Randers FC,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-27,Aarhus GF,Odense BK,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-27,Brøndby IF,AC Horsens,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-27,SønderjyskE,Aalborg BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-27,Vejle BK,FC København,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-09-28,FC Nordsjælland,Lyngby BK,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-02,Randers FC,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-04,AC Horsens,FC Midtjylland,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-04,Aalborg BK,Aarhus GF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-04,FC København,FC Nordsjælland,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-04,Lyngby BK,SønderjyskE,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-04,Odense BK,Vejle BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-17,FC Midtjylland,Odense BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-18,Aarhus GF,AC Horsens,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-18,FC København,Aalborg BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-18,SønderjyskE,Brøndby IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-18,Vejle BK,Lyngby BK,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-19,FC Nordsjælland,Randers FC,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-23,Lyngby BK,Odense BK,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-24,Brøndby IF,FC Midtjylland,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-25,AC Horsens,FC Nordsjælland,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-25,Aarhus GF,FC København,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-25,Randers FC,SønderjyskE,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-26,Aalborg BK,Vejle BK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-30,Vejle BK,Randers FC,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-10-31,FC Nordsjælland,FC Midtjylland,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-01,Aalborg BK,Brøndby IF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-01,FC København,Lyngby BK,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-01,Odense BK,AC Horsens,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-02,SønderjyskE,Aarhus GF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-06,Randers FC,Aalborg BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-08,AC Horsens,SønderjyskE,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-08,Brøndby IF,Odense BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-08,FC Midtjylland,FC København,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-08,FC Nordsjælland,Vejle BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-08,Lyngby BK,Aarhus GF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-20,Lyngby BK,AC Horsens,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-22,Aalborg BK,FC Nordsjælland,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-22,Aarhus GF,FC Midtjylland,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-22,Odense BK,SønderjyskE,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-22,Vejle BK,Brøndby IF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-23,FC København,Randers FC,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-27,Randers FC,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-28,FC Midtjylland,Aalborg BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-29,AC Horsens,Vejle BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-29,FC Nordsjælland,Aarhus GF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-29,SønderjyskE,FC København,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-11-30,Brøndby IF,Lyngby BK,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-04,Odense BK,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-05,Vejle BK,FC Midtjylland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-06,FC København,AC Horsens,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-06,Lyngby BK,Randers FC,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-06,SønderjyskE,FC Nordsjælland,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-07,Aarhus GF,Brøndby IF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-11,Randers FC,Vejle BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-13,AC Horsens,Aarhus GF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-13,Aalborg BK,Lyngby BK,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-13,Brøndby IF,SønderjyskE,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-13,FC Nordsjælland,FC København,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-14,Odense BK,FC Midtjylland,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-20,AC Horsens,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-20,Aarhus GF,Aalborg BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-20,FC København,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-20,Lyngby BK,Vejle BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-20,SønderjyskE,Randers FC,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2020-12-21,FC Midtjylland,FC Nordsjælland,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-02,Randers FC,AC Horsens,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-02,Vejle BK,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-03,Aalborg BK,FC København,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-03,Odense BK,Lyngby BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-04,FC Midtjylland,SønderjyskE,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-04,FC Nordsjælland,Brøndby IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-07,AC Horsens,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2020/21,2021-02-07,Aarhus GF,Lyngby BK,1-0,1-0,weltfussball_manual
